Gene	Symbol	nTx	tTx	Score	Sign
79659	DYNC2H1	uc001pho.2	uc009yxe.1	-0.10862072973729	Coincidence
79657	RPAP3	uc001rpr.2	uc010slk.1	-0.109285603982304	Coincidence
57148	RALGAPB	uc002xiw.2	uc002xiz.2	-0.109307264467705	Coincidence
8528	DDO	uc003puc.2	uc003pud.2	-0.109873374104103	Coincidence
10653	SPINT2	uc002ohr.1	uc002ohs.1	-0.110163861252494	Coincidence
90102	PHLDB2	uc003dyc.2	uc003dyh.2	-0.110532768310881	Coincidence
114882	OSBPL8	uc001syf.1	uc001sye.1	-0.111846232972843	Coincidence
8476	CDC42BPA	uc001hqr.2	uc009xes.2	-0.112827425559186	Coincidence
7132	TNFRSF1A	uc001qnu.2	uc001qnt.2	-0.113899272447754	Coincidence
5595	MAPK3	uc002dws.2	uc002dwv.3	-0.117180005898315	Coincidence
139324	HDX	uc004eek.1	uc004eel.1	-0.119194990764685	Coincidence
112817	DHDPSL	uc001kny.2	uc001knz.2	-0.12181126926188	Coincidence
1191	CLU	uc003xfz.1	uc003xfw.1	-0.122631422631338	Coincidence
2771	GNAI2	uc003cyq.1	uc011bdn.1	-0.125871730272644	Coincidence
10249	GLYAT	uc001nnb.2	uc001nnc.2	-0.126085325476047	Coincidence
10439	OLFM1	uc004cfk.3	uc004cfm.3	-0.126243258866951	Coincidence
440193	CCDC88C	uc010aty.2	uc001xzi.2	-0.1282865987092	Coincidence
85363	TRIM5	uc001mbm.1	uc001mbn.2	-0.129992985286483	Coincidence
26271	FBXO5	uc003qph.2	uc003qpg.2	-0.131158861863952	Coincidence
5213	PFKM	uc001rrc.2	uc001rrg.1	-0.131185002216696	Coincidence
25778	DSTYK	uc001hbw.2	uc001hbx.2	-0.131191024663925	Coincidence
151636	DTX3L	uc003efk.2	uc010hrj.2	-0.133217411473147	Coincidence
115557	GEFT	uc009zpy.2	uc001spb.2	-0.135025969933948	Coincidence
9619	ABCG1	uc002zap.2	uc002zao.2	-0.13783561215745	Coincidence
79823	C2orf34	uc002rum.2	uc002rul.2	-0.137888747250419	Coincidence
27020	NPTN	uc002avt.2	uc002avs.2	-0.138480840332171	Coincidence
9091	PIGQ	uc002chn.2	uc002chm.2	-0.139258070527742	Coincidence
55304	SPTLC3	uc002wod.1	uc002woc.2	-0.139542324804862	Coincidence
151126	ZNF385B	uc002unj.2	uc002unn.3	-0.140651529289159	Coincidence
56259	CTNNBL1	uc010zvw.1	uc002xhj.2	-0.140974303097369	Coincidence
10713	USP39	uc002sqg.2	uc010ysv.1	-0.141851192921436	Coincidence
79892	C10orf119	uc001ler.2	uc001leq.1	-0.142261343471869	Coincidence
23498	HAAO	uc002rst.3	uc010ynw.1	-0.14499331222741	Coincidence
253725	FAM21C	uc001jcu.2	uc001jcw.2	-0.14792776011544	Coincidence
3784	KCNQ1	uc001lwn.2	uc001lwo.2	-0.149352004233779	Coincidence
9913	SUPT7L	uc002rli.1	uc010ezh.1	-0.149593847597125	Coincidence
30011	SH3KBP1	uc004czl.2	uc011mjf.1	-0.150105255072386	Coincidence
57130	ATP13A1	uc002nnh.3	uc002nne.2	-0.150649245380995	Coincidence
2562	GABRB3	uc010uae.1	uc001zaz.2	-0.151191631013365	Coincidence
54463	FAM134B	uc003jfr.2	uc003jfs.2	-0.153717994079538	Coincidence
79767	ELMO3	uc002esa.2	uc002esc.2	-0.153742066952328	Coincidence
51755	CDK12	uc010cvv.2	uc002hrw.3	-0.155001860025642	Coincidence
140730	RIMS4	uc002xms.2	uc010ggu.2	-0.155097261453657	Coincidence
140885	SIRPA	uc002wfr.2	uc002wft.2	-0.155448566582224	Coincidence
245973	ATP6V1C2	uc002rat.2	uc002ras.2	-0.15771079733667	Coincidence
7059	THBS3	uc001fix.2	uc010pfu.1	-0.158177634313202	Coincidence
151050	C2orf67	uc002vds.2	uc002vdt.2	-0.159308139681427	Coincidence
114876	OSBPL1A	uc002kvd.2	uc002kve.2	-0.159479014127264	Coincidence
157680	VPS13B	uc003yiw.2	uc003yit.2	-0.159933966883166	Coincidence
11069	RAPGEF4	uc002uhw.3	uc002uhv.3	-0.160035615509467	Coincidence
2355	FOSL2	uc010ymi.1	uc002rma.2	-0.160321493274323	Coincidence
79710	MORC4	uc004emu.3	uc004emw.3	-0.161934225499143	Coincidence
8891	EIF2B3	uc001cmt.1	uc001cmw.2	-0.163234692666818	Coincidence
6633	SNRPD2	uc002pcw.2	uc002pcv.2	-0.164314629916908	Coincidence
65059	RAPH1	uc002vad.2	uc002vae.2	-0.167907069984364	Coincidence
3340	NDST1	uc003lsk.3	uc003lsl.2	-0.16882230896248	Coincidence
29767	TMOD2	uc002abk.2	uc002abl.3	-0.171373797236973	Coincidence
55054	ATG16L1	uc002vua.2	uc002vtz.2	-0.171992145886176	Coincidence
6601	SMARCC2	uc001ska.2	uc001skb.2	-0.172271258907778	Coincidence
4093	SMAD9	uc001uvw.2	uc001uvx.2	-0.175486292323096	Coincidence
81545	FBXO38	uc003lpf.1	uc003lph.2	-0.175960179312644	Coincidence
64333	ARHGAP9	uc001snz.2	uc001soc.2	-0.176094610274843	Coincidence
6877	TAF5	uc001kwv.2	uc010qqq.1	-0.178115458974796	Coincidence
29998	GLTSCR1	uc002phh.3	uc002phi.3	-0.178124087146167	Coincidence
84193	SETD3	uc001ygc.2	uc001ygd.2	-0.178759628388599	Coincidence
5356	PLRG1	uc003iny.2	uc003inz.2	-0.179068119423799	Coincidence
1953	MEGF6	uc001akl.2	uc001akk.2	-0.181692230629563	Coincidence
1601	DAB2	uc003jlx.2	uc003jlw.2	-0.181699488495919	Coincidence
4641	MYO1C	uc002fsn.2	uc002fso.2	-0.183158683345224	Coincidence
274	BIN1	uc002tob.1	uc002toa.1	-0.183242048037175	Coincidence
11011	TLK2	uc002izz.3	uc010wpd.1	-0.183419981024533	Coincidence
94122	SYTL5	uc004ddv.2	uc004ddx.2	-0.184172607918093	Coincidence
51454	GULP1	uc010fru.2	uc010zfw.1	-0.184515955340964	Coincidence
5606	MAP2K3	uc002gys.2	uc002gyu.2	-0.185507121313118	Coincidence
10367	CBARA1	uc001jtb.1	uc010qjx.1	-0.185523436288666	Coincidence
2113	ETS1	uc010sbs.1	uc009zch.2	-0.1880768194263	Coincidence
11346	SYNPO	uc003lsn.2	uc003lso.3	-0.18826240371406	Coincidence
23533	PIK3R5	uc002glt.2	uc002glu.3	-0.188483238946577	Coincidence
23384	CYTSA	uc002zzw.2	uc011ajq.1	-0.188523316908734	Coincidence
2316	FLNA	uc010nuu.1	uc004fkk.2	-0.189912888824115	Coincidence
5866	RAB3IL1	uc001nso.2	uc001nsp.2	-0.190775263135233	Coincidence
10400	PEMT	uc002grk.2	uc002grl.2	-0.190891716922169	Coincidence
84440	RAB11FIP4	uc002hgo.2	uc002hgn.1	-0.194508107023831	Coincidence
57513	CASKIN2	uc002joc.2	uc010wsc.1	-0.196718530317027	Coincidence
27324	TOX3	uc002egw.2	uc010vgt.1	-0.196896278110322	Coincidence
4221	MEN1	uc001obm.2	uc001obl.2	-0.198042983697016	Coincidence
8242	KDM5C	uc004drz.2	uc004dsa.2	-0.198675755260368	Coincidence
2113	ETS1	uc010sbs.1	uc001qej.2	-0.201409486571581	Coincidence
10664	CTCF	uc002etl.2	uc010cek.2	-0.202074742154607	Coincidence
55500	ETNK1	uc001rft.2	uc001rfs.2	-0.202702995806222	Coincidence
55643	BTBD2	uc002lup.1	uc002luo.1	-0.203286735598359	Coincidence
4123	MAN2C1	uc002baf.2	uc002bah.2	-0.20364588550355	Coincidence
10492	SYNCRIP	uc003pla.2	uc003pkz.2	-0.203923110095694	Coincidence
5601	MAPK9	uc003mls.3	uc011dgx.1	-0.206369062494468	Coincidence
9314	KLF4	uc004bdg.2	uc004bdf.1	-0.207534997533896	Coincidence
54897	CASZ1	uc001arp.1	uc001aro.2	-0.208971498876851	Coincidence
93973	ACTR8	uc003dhd.2	uc003dhc.2	-0.209287835305015	Coincidence
1939	LGTN	uc001heh.2	uc009xbw.2	-0.210121373252285	Coincidence
23028	KDM1A	uc001bgj.2	uc001bgi.2	-0.211774193558537	Coincidence
5527	PPP2R5C	uc001yko.2	uc001ykn.2	-0.212696144169257	Coincidence
4670	HNRNPM	uc010dwe.2	uc010dwd.2	-0.213371308315602	Coincidence
2678	GGT1	uc003aay.1	uc003aax.1	-0.21376323051997	Coincidence
9014	TAF1B	uc002qzz.2	uc010exd.2	-0.214117239085551	Coincidence
24139	EML2	uc002pcn.2	uc010xxl.1	-0.215962712125491	Coincidence
9236	CCPG1	uc010bfk.1	uc002acx.2	-0.215990757465827	Coincidence
2145	EZH1	uc002iaz.2	uc010wgu.1	-0.216402149305783	Coincidence
79158	GNPTAB	uc001tit.2	uc001tiu.1	-0.216990895203331	Coincidence
84708	LNX1	uc003hag.3	uc003haf.3	-0.218747969852695	Coincidence
5870	RAB6A	uc001oue.2	uc009yts.2	-0.219915932368328	Coincidence
23341	DNAJC16	uc001awt.2	uc001aws.2	-0.220653649903718	Coincidence
55768	NGLY1	uc003cdl.2	uc003cdm.2	-0.221340081906069	Coincidence
1159	CKMT1B	uc001zsd.3	uc010uds.1	-0.224189965431259	Coincidence
96459	FNIP1	uc003kvt.1	uc003kvs.1	-0.224215761715861	Coincidence
10013	HDAC6	uc004dks.1	uc010nig.1	-0.225188813307258	Coincidence
57182	ANKRD50	uc010inw.2	uc011cgo.1	-0.225511871223813	Coincidence
6778	STAT6	uc001sna.2	uc010srd.1	-0.225712735584556	Coincidence
79623	GALNT14	uc002rnr.2	uc002rnq.2	-0.225791471580187	Coincidence
80184	CEP290	uc001tar.2	uc001taq.2	-0.225976274892016	Coincidence
57520	HECW2	uc002utl.1	uc002utm.1	-0.228519743075094	Coincidence
80243	PREX2	uc003xxv.1	uc003xxu.1	-0.22869044631046	Coincidence
23344	ESYT1	uc001sjr.2	uc001sjq.2	-0.230422289059999	Coincidence
5331	PLCB3	uc009ypg.1	uc009yph.1	-0.231654772676841	Coincidence
8736	MYOM1	uc002klq.2	uc002klp.2	-0.236138104979927	Coincidence
10458	BAIAP2	uc002jzd.2	uc002jzf.2	-0.23876738530178	Coincidence
23678	SGK3	uc003xwt.2	uc003xwu.2	-0.239606982607874	Coincidence
5538	PPT1	uc001cfb.2	uc010ojg.1	-0.2396823555578	Coincidence
960	CD44	uc001mvx.2	uc001mvu.2	-0.240722020408554	Coincidence
10335	MRVI1	uc001miw.2	uc010rcd.1	-0.24140726268693	Coincidence
51741	WWOX	uc002ffk.2	uc002ffi.1	-0.242215691016904	Coincidence
1184	CLCN5	uc004dos.1	uc004doq.1	-0.244512555383183	Coincidence
55160	ARHGEF10L	uc001bao.2	uc001bar.2	-0.244556411191077	Coincidence
1997	ELF1	uc001uxs.2	uc010tfc.1	-0.245285064763948	Coincidence
124044	SPATA2L	uc002foj.2	uc002fok.2	-0.245616710089914	Coincidence
4013	VWA5A	uc001pzt.2	uc001pzr.2	-0.245996672639486	Coincidence
4780	NFE2L2	uc002ulh.3	uc002uli.3	-0.246239494206749	Coincidence
51185	CRBN	uc003bpq.2	uc003bpr.2	-0.248863046500542	Coincidence
79631	EFTUD1	uc002bgt.1	uc002bgu.1	-0.250159702406302	Coincidence
5530	PPP3CA	uc003hvu.2	uc010ilk.2	-0.255537958733043	Coincidence
51365	PLA1A	uc003ecu.2	uc011bjc.1	-0.255966609449861	Coincidence
91120	ZNF682	uc002noq.2	uc010eck.2	-0.256194853421169	Coincidence
4055	LTBR	uc001qny.1	uc010sfc.1	-0.256644718503028	Coincidence
8412	BCAR3	uc001dpx.3	uc001dpy.2	-0.257114547232637	Coincidence
25817	FAM19A5	uc003bim.3	uc003bio.3	-0.257327584669962	Coincidence
54556	ING3	uc003vjn.2	uc003vjm.1	-0.257895488692406	Coincidence
8406	SRPX	uc004ddy.1	uc011mkh.1	-0.258246379449966	Coincidence
2346	FOLH1	uc001ngy.2	uc009yma.2	-0.259274780751717	Coincidence
54897	CASZ1	uc001aro.2	uc001arp.1	-0.260576286411378	Coincidence
2053	EPHX2	uc003xfu.2	uc010luw.2	-0.261116219759745	Coincidence
55167	MSL2	uc003eqx.1	uc011bmb.1	-0.261732802164763	Coincidence
23092	ARHGAP26	uc003lmt.2	uc011dbj.1	-0.262161333409498	Coincidence
5862	RAB2A	uc003xud.1	uc011lef.1	-0.262244465977933	Coincidence
2678	GGT1	uc003aay.1	uc003aan.1	-0.262501149150311	Coincidence
79932	KIAA0319L	uc001byx.2	uc001byw.2	-0.262557393249469	Coincidence
6668	SP2	uc002imk.2	uc002iml.2	-0.262644618599772	Coincidence
167153	PAPD4	uc010jaf.1	uc003kga.2	-0.264155992443893	Coincidence
1457	CSNK2A1	uc002wdx.1	uc002wdy.1	-0.267167714560468	Coincidence
10558	SPTLC1	uc004arl.1	uc004arn.1	-0.269165444773066	Coincidence
25821	MTO1	uc003pgz.3	uc003phb.3	-0.270859332370509	Coincidence
55055	ZWILCH	uc002aqb.2	uc010bhv.2	-0.273881106092605	Coincidence
55108	BSDC1	uc001bvh.3	uc010ohi.1	-0.2747736277227	Coincidence
80254	CEP63	uc003eqm.2	uc003eql.1	-0.274977005067259	Coincidence
90522	YIF1B	uc002oib.2	uc002ohw.2	-0.276420123287069	Coincidence
26175	C14orf109	uc001ybk.3	uc010auo.2	-0.276530434686384	Coincidence
5332	PLCB4	uc002wne.2	uc002wnh.2	-0.276971803836216	Coincidence
10788	IQGAP2	uc003kek.2	uc003kel.2	-0.277304676921609	Coincidence
123169	LEO1	uc002abo.2	uc010bfd.2	-0.28078084199644	Coincidence
9562	MINPP1	uc001keu.2	uc001kev.2	-0.282441377477665	Coincidence
6252	RTN1	uc001xek.1	uc001xem.1	-0.283457365345218	Coincidence
210	ALAD	uc011lxf.1	uc004bhl.3	-0.284880757557401	Coincidence
317	APAF1	uc001tfz.2	uc001tgc.2	-0.284905901340858	Coincidence
130271	PLEKHH2	uc010yny.1	uc002rte.3	-0.285276297209935	Coincidence
1896	EDA	uc011mpj.1	uc004dxr.2	-0.28612819925724	Coincidence
79908	BTNL8	uc003mmp.2	uc010jll.2	-0.286719261616893	Coincidence
1956	EGFR	uc003tqk.2	uc003tqh.2	-0.287368436261275	Coincidence
283635	FAM177A1	uc001wsq.2	uc001wsp.2	-0.287803209859837	Coincidence
220965	FAM13C	uc001jkn.2	uc001jko.2	-0.288077498863986	Coincidence
90865	IL33	uc003zjt.2	uc011lmh.1	-0.289162473249251	Coincidence
3274	HRH2	uc003mdc.3	uc003mdd.2	-0.289561380115775	Coincidence
9701	SAPS2	uc003blc.2	uc003bkz.1	-0.292487651446985	Coincidence
3988	LIPA	uc001kga.3	uc001kgb.3	-0.293082008374286	Coincidence
55002	TMCO3	uc001vtu.3	uc001vtt.3	-0.293622924477783	Coincidence
57631	LRCH2	uc010nqe.2	uc004epz.2	-0.293913966052328	Coincidence
9369	NRXN3	uc001xur.3	uc010asw.2	-0.295944846928878	Coincidence
9581	PREPL	uc002rui.3	uc002rug.2	-0.297201426828553	Coincidence
4660	PPP1R12B	uc001gya.1	uc001gyc.1	-0.297459862448444	Coincidence
5152	PDE9A	uc002zbm.2	uc002zby.2	-0.297717177089733	Coincidence
9732	DOCK4	uc003vfx.2	uc003vfv.2	-0.297779868233755	Coincidence
6272	SORT1	uc001dxm.1	uc010ovi.1	-0.299253406323438	Coincidence
53349	ZFYVE1	uc001xnm.2	uc001xnl.2	-0.300627696370569	Coincidence
5339	PLEC	uc003zab.1	uc003zae.1	-0.301175639050594	Coincidence
79838	TMC5	uc010var.1	uc002dgg.3	-0.302057663183922	Coincidence
706	TSPO	uc003bdn.2	uc003bdo.2	-0.304437781282741	Coincidence
1213	CLTC	uc002ixq.1	uc002ixp.2	-0.304919286709986	Coincidence
54677	CROT	uc003uit.2	uc003uis.3	-0.305081071762171	Coincidence
558	AXL	uc010ehj.2	uc010ehk.2	-0.305418572944168	Coincidence
5468	PPARG	uc003bwx.2	uc003bws.2	-0.30672699914848	Coincidence
115727	RASGRP4	uc002oir.2	uc010egb.2	-0.30703220463873	Coincidence
10290	SPEG	uc002vlq.2	uc010fwg.2	-0.307116128432791	Coincidence
132789	GNPDA2	uc003gwy.2	uc010iga.2	-0.307255579174007	Coincidence
64855	FAM129B	uc004brh.2	uc004bri.2	-0.308183999881808	Coincidence
56100	PCDHGB6	uc003lki.1	uc003lkj.1	-0.309652615946428	Coincidence
8547	FCN3	uc001boa.2	uc001bob.2	-0.310034393843663	Coincidence
79898	ZNF613	uc002pxz.1	uc002pya.1	-0.310383437271103	Coincidence
91768	CABLES1	uc002kud.2	uc002kub.2	-0.312870262369536	Coincidence
9681	DEPDC5	uc003als.2	uc003alr.1	-0.313309506652434	Coincidence
55041	PLEKHB2	uc002tsg.3	uc010zaq.1	-0.314393144428629	Coincidence
25771	TBC1D22A	uc003bib.2	uc003bie.2	-0.316098636621146	Coincidence
64793	CCDC21	uc001blr.2	uc001blt.1	-0.316522247450414	Coincidence
5184	PEPD	uc002nur.3	uc010xrs.1	-0.316913987540142	Coincidence
86	ACTL6A	uc003fjw.2	uc003fjx.2	-0.317442811380513	Coincidence
5836	PYGL	uc001wyu.2	uc010tqq.1	-0.31806160317027	Coincidence
55671	SMEK1	uc001xzm.2	uc010atz.2	-0.319470764766011	Coincidence
3612	IMPA1	uc003ych.2	uc011lfr.1	-0.319758469873946	Coincidence
9415	FADS2	uc001nsl.1	uc001nsj.2	-0.320587278992554	Coincidence
3760	KCNJ3	uc002tyv.1	uc010zce.1	-0.320813234402436	Coincidence
80856	KIAA1715	uc002ukc.1	uc002ukd.1	-0.320890902427623	Coincidence
10752	CHL1	uc003bot.2	uc003bou.2	-0.321179955471314	Coincidence
55816	DOK5	uc002xwy.2	uc010gin.2	-0.321450720567372	Coincidence
51	ACOX1	uc002jqf.2	uc010wsq.1	-0.321702555375924	Coincidence
3174	HNF4G	uc003yar.2	uc003yaq.2	-0.321743109147019	Coincidence
80012	PHC3	uc010hws.1	uc003fgl.2	-0.322588070637587	Coincidence
7358	UGDH	uc003guk.1	uc011byp.1	-0.322922406251988	Coincidence
23321	TRIM2	uc003inh.2	uc003ing.2	-0.323284143205423	Coincidence
54629	FAM63B	uc002afj.2	uc002afi.2	-0.327016035681526	Coincidence
6097	RORC	uc001ezh.2	uc001ezg.2	-0.327518094487015	Coincidence
10626	TRIM16	uc002gox.2	uc002gow.2	-0.328164057754425	Coincidence
51441	YTHDF2	uc001brc.2	uc010ofx.1	-0.330879752091159	Coincidence
51306	FAM13B	uc003lbz.2	uc003lca.2	-0.331102867337656	Coincidence
79901	CYBRD1	uc002ugy.3	uc002ugz.3	-0.332156770029794	Coincidence
260425	MAGI3	uc001edk.2	uc001edh.3	-0.332193187207477	Coincidence
51334	PRR16	uc003ksq.2	uc003ksr.2	-0.33260878450878	Coincidence
11188	NISCH	uc011beg.1	uc003dee.3	-0.333355660851878	Coincidence
5116	PCNT	uc002zji.3	uc002zjj.2	-0.333680791057	Coincidence
22893	BAHD1	uc001zlu.2	uc001zlv.2	-0.334521377084553	Coincidence
4739	NEDD9	uc003mzv.2	uc003mzx.2	-0.335639499087594	Coincidence
80014	WWC2	uc010irx.2	uc010iry.2	-0.33583783968058	Coincidence
9948	WDR1	uc003gmf.2	uc003gmg.2	-0.33675404293731	Coincidence
10273	STUB1	uc002cit.2	uc002ciu.2	-0.337049605301872	Coincidence
30011	SH3KBP1	uc011mjf.1	uc004czm.2	-0.337117384124064	Coincidence
8638	OASL	uc001tzj.1	uc001tzk.1	-0.337166829100495	Coincidence
8626	TP63	uc003fsc.2	uc010hzd.1	-0.337619874664271	Coincidence
114804	RNF157	uc002jqz.2	uc002jra.2	-0.337675919417593	Coincidence
5339	PLEC	uc003zae.1	uc003zah.2	-0.337799595831975	Coincidence
9050	PSTPIP2	uc002lbp.3	uc002lbq.3	-0.337858521355511	Coincidence
9261	MAPKAPK2	uc001hem.1	uc001hel.1	-0.339032825413674	Coincidence
1267	CNP	uc002hyl.1	uc002hym.1	-0.339106826622029	Coincidence
9344	TAOK2	uc002dva.1	uc002dvd.1	-0.33967230276299	Coincidence
8796	SCEL	uc001vki.2	uc001vkj.2	-0.341813595761113	Coincidence
11030	RBPMS	uc003xie.1	uc003xib.2	-0.342987133532703	Coincidence
54843	SYTL2	uc010rtg.1	uc010rtf.1	-0.343031335225448	Coincidence
23600	AMACR	uc003jig.2	uc003jih.2	-0.343086353144456	Coincidence
219855	SLC37A2	uc001qbn.2	uc010sau.1	-0.34331269246322	Coincidence
134265	AFAP1L1	uc003lqh.2	uc003lqi.1	-0.344621612574558	Coincidence
554	AVPR2	uc004fjh.3	uc004fji.2	-0.344687211549298	Coincidence
6242	RTKN	uc002sle.2	uc002sld.2	-0.345702224620196	Coincidence
861	RUNX1	uc002yuh.2	uc002yuo.1	-0.346244030906752	Coincidence
124602	KIF19	uc002jkm.3	uc002jkk.2	-0.346781703164742	Coincidence
169611	OLFML2A	uc004bov.2	uc004bow.2	-0.347633702851114	Coincidence
4000	LMNA	uc001fni.2	uc001fnk.2	-0.350166525828274	Coincidence
79782	LRRC31	uc003fgc.1	uc010hwp.1	-0.350769637131028	Coincidence
10943	MSL3	uc004cuy.2	uc011mih.1	-0.351030394423998	Coincidence
9180	OSMR	uc003jln.1	uc003jlm.1	-0.352065917911633	Coincidence
23279	NUP160	uc001ngm.2	uc001ngn.1	-0.352116004027032	Coincidence
55734	ZFP64	uc002xwk.2	uc002xwj.2	-0.352739236497183	Coincidence
9425	CDYL	uc011dhy.1	uc003mwj.2	-0.353254155335898	Coincidence
25792	CIZ1	uc004btt.2	uc004bts.2	-0.353773612599414	Coincidence
8938	BAIAP3	uc010uuz.1	uc010uva.1	-0.35416108409345	Coincidence
90507	SCRN2	uc002imd.2	uc002imf.2	-0.354817825346809	Coincidence
84080	C16orf48	uc002etw.1	uc002etv.1	-0.355681879411957	Coincidence
1730	DIAPH2	uc004efu.3	uc004eft.3	-0.356396752751239	Coincidence
546	ATRX	uc004ecp.3	uc004ecq.3	-0.358527810977319	Coincidence
3570	IL6R	uc001fez.1	uc001ffa.1	-0.360779412068722	Coincidence
23143	LRCH1	uc001vbl.3	uc001vbj.2	-0.36093660708481	Coincidence
55753	OGDHL	uc001jie.2	uc010qgu.1	-0.363548380842451	Coincidence
80279	CDK5RAP3	uc002imr.2	uc002imx.2	-0.364188610421297	Coincidence
6734	SRPR	uc001qdh.2	uc010sbm.1	-0.364256385782349	Coincidence
5528	PPP2R5D	uc003oth.2	uc010jyd.2	-0.365714173789826	Coincidence
26230	TIAM2	uc003qqh.2	uc003qqe.2	-0.367155664500655	Coincidence
64422	ATG3	uc003dzd.2	uc003dzc.2	-0.368590903571476	Coincidence
254552	NUDT8	uc001omo.1	uc001omn.2	-0.369551285201314	Coincidence
55709	KBTBD4	uc001nfz.2	uc001nfy.2	-0.370826735368725	Coincidence
4204	MECP2	uc004fjv.2	uc004fjw.2	-0.371662809551192	Coincidence
23108	RAP1GAP2	uc010cke.2	uc010ckd.2	-0.37359214995394	Coincidence
79648	MCPH1	uc003wqh.2	uc011kwl.1	-0.375081827391938	Coincidence
729920	ISPD	uc010ktx.2	uc010kty.2	-0.376536563129194	Coincidence
132320	SCLT1	uc003igp.2	uc003igt.3	-0.376670648918368	Coincidence
1663	DDX11	uc001rjr.1	uc001rjt.1	-0.378897187813775	Coincidence
4337	MOCS1	uc003opd.2	uc003ope.2	-0.379614100044351	Coincidence
114781	BTBD9	uc010jwx.2	uc003ony.3	-0.38043108312764	Coincidence
10298	PAK4	uc002okl.1	uc002oko.1	-0.381252624846894	Coincidence
7536	SF1	uc001obb.1	uc010rnn.1	-0.381722467670668	Coincidence
79886	C9orf82	uc003zqc.2	uc003zqb.2	-0.381876125020934	Coincidence
2067	ERCC1	uc002pbs.1	uc002pbv.2	-0.382398629845755	Coincidence
133584	EGFLAM	uc003jlg.1	uc003jlb.1	-0.382651992090677	Coincidence
55734	ZFP64	uc002xwl.2	uc002xwn.2	-0.383168961864092	Coincidence
54988	ACSM5	uc002dhe.2	uc002dhd.1	-0.385862490804456	Coincidence
8704	B4GALT2	uc010okl.1	uc001clg.2	-0.38587557694127	Coincidence
5819	PVRL2	uc002ozv.2	uc002ozw.1	-0.386561293344032	Coincidence
2241	FER	uc003kop.1	uc011cvg.1	-0.387007496574441	Coincidence
64283	RGNEF	uc011csr.1	uc011csq.1	-0.387473953441709	Coincidence
80728	ARHGAP39	uc003zds.1	uc011llk.1	-0.389291990267692	Coincidence
9690	UBE3C	uc010lqs.2	uc003wng.2	-0.390372474684086	Coincidence
9638	FEZ1	uc001qbx.2	uc001qby.1	-0.391552706966312	Coincidence
6949	TCOF1	uc003lrw.2	uc003lrz.2	-0.392199025175186	Coincidence
2108	ETFA	uc002bbt.2	uc010bkq.1	-0.393125204817786	Coincidence
55614	KIF16B	uc002wpg.1	uc010gci.1	-0.393735385748804	Coincidence
84894	LINGO1	uc002bct.1	uc002bcu.1	-0.394258794504109	Coincidence
4883	NPR3	uc011cnz.1	uc003jhu.2	-0.399954292904752	Coincidence
5648	MASP1	uc003frh.1	uc003frk.1	-0.400168112634276	Coincidence
10464	PIBF1	uc001vjc.2	uc010aep.2	-0.40078158670071	Coincidence
9132	KCNQ4	uc001cgh.1	uc001cgi.1	-0.400816720482744	Coincidence
3223	HOXC6	uc001ses.2	uc001sev.2	-0.402610157959015	Coincidence
23248	RPRD2	uc010pcc.1	uc001eup.3	-0.404091762294428	Coincidence
4919	ROR1	uc001dbj.2	uc001dbi.3	-0.405983926343391	Coincidence
51	ACOX1	uc002jqe.2	uc010wsq.1	-0.407283329279952	Coincidence
57605	PITPNM2	uc001uej.1	uc001uek.1	-0.409004041953143	Coincidence
348180	CTU2	uc002flm.2	uc010cia.2	-0.412673072533966	Coincidence
217	ALDH2	uc001tst.2	uc010syi.1	-0.413086806594929	Coincidence
57605	PITPNM2	uc001uek.1	uc001uej.1	-0.413584779359742	Coincidence
361	AQP4	uc002kwa.2	uc002kvz.2	-0.414524251147426	Coincidence
29957	SLC25A24	uc001dvn.3	uc001dvm.2	-0.415204067605874	Coincidence
55022	PID1	uc002vpr.3	uc002vpu.3	-0.417483197619573	Coincidence
6015	RING1	uc003odk.2	uc003odl.2	-0.418067588739907	Coincidence
158326	FREM1	uc003zlm.2	uc003zll.2	-0.418418128477709	Coincidence
22861	NLRP1	uc002gci.2	uc002gcj.2	-0.419556765315273	Coincidence
60491	NIF3L1	uc002uwm.2	uc002uwl.2	-0.419692831418517	Coincidence
8148	TAF15	uc002hkd.2	uc002hkc.2	-0.420323804388359	Coincidence
8531	CSDA	uc001qyt.2	uc001qyu.2	-0.421696904515251	Coincidence
23428	SLC7A8	uc001wix.2	uc001wiz.2	-0.424235132915324	Coincidence
5915	RARB	uc003cdh.2	uc011awl.1	-0.425837673594713	Coincidence
64343	AZI2	uc003ceb.2	uc011axd.1	-0.426327485620089	Coincidence
51434	ANAPC7	uc001tqp.3	uc001tqo.2	-0.426688208374417	Coincidence
9205	ZMYM5	uc010tcn.1	uc001umn.2	-0.433400013157669	Coincidence
1186	CLCN7	uc002clv.2	uc002clw.2	-0.434155138252346	Coincidence
5362	PLXNA2	uc001hgz.2	uc001hha.3	-0.434505058553036	Coincidence
11346	SYNPO	uc003lsp.2	uc003lsn.2	-0.435032980842781	Coincidence
4638	MYLK	uc011bjv.1	uc003egm.2	-0.440817927085983	Coincidence
94241	TP53INP1	uc003yhh.2	uc003yhg.2	-0.441007564009798	Coincidence
90410	IFT20	uc002haw.1	uc002hav.1	-0.441385997752532	Coincidence
9149	DYRK1B	uc002omk.2	uc002omi.2	-0.44205847828279	Coincidence
